Date,BAB
2016-08-29,0.00827529956868248
2016-08-30,-0.2740580189075149
2016-08-31,0.4281540314950101
2016-09-01,0.40360542421992934
2016-09-02,0.0133151276954161
2016-09-05,-0.0009543372463391691
2016-09-06,0.24943932288886986
2016-09-07,-0.34241200867076665
2016-09-08,-0.21499545046643861
2016-09-09,-0.2788009751051509
2016-09-12,0.12208732012075997
2016-09-13,0.13465524781710275
2016-09-14,0.0685441865786714
2016-09-15,0.13844057914823177
2016-09-16,0.6881449036478312
2016-09-19,-0.05285183017769441
2016-09-20,0.1601190810558636
2016-09-21,-0.21512873958468093
2016-09-22,-0.00397724361756931
2016-09-23,0.4846678815607442
2016-09-26,-0.15579624471193232
2016-09-27,0.02494484391051814
2016-09-28,-1.1388842362670575
2016-09-29,-0.4334074911192271
2016-09-30,0.1990735030752058
2016-10-03,-0.30028688187707125
2016-10-04,-0.5267923979568186
2016-10-05,-0.9265108459039257
2016-10-06,-0.0031761200380881482
2016-10-07,0.7939096397898977
2016-10-10,-0.04896838644119156
2016-10-11,0.12949514402332993
2016-10-12,0.4862806178032896
2016-10-13,0.12439215379636158
2016-10-14,0.24051446068307086
2016-10-17,0.14516371893186955
2016-10-18,-0.22738461448168698
2016-10-19,-0.14316696734831164
2016-10-20,-0.35761077195684005
2016-10-21,0.17892599042579876
2016-10-24,0.18134709040431152
2016-10-25,0.28641858220614125
2016-10-26,-0.18646682733367642
2016-10-27,-0.05973494300414395
2016-10-28,0.43539037822343835
2016-10-31,0.8870530055662853
2016-11-01,-0.6794118809585918
2016-11-02,0.10638027821793529
2016-11-03,-0.4120976486208515
2016-11-04,-0.6882542531162781
2016-11-07,-0.0679229244646576
2016-11-08,0.20146376397418211
2016-11-09,-1.3259743373111779
2016-11-10,-0.6616043647287231
2016-11-11,0.5830578560921216
2016-11-14,-0.3674995263790959
2016-11-15,-0.538218247946524
2016-11-16,0.15492542512488325
2016-11-17,0.7313688842727443
2016-11-18,0.441751144582697
2016-11-21,-0.0005292760542052649
2016-11-22,0.7142578202706128
2016-11-23,-0.6899469711571423
2016-11-24,-0.000964208723497014
2016-11-25,0.922484622683922
2016-11-28,0.807608090734375
2016-11-29,0.9635454421631021
2016-11-30,-1.7790401761277246
2016-12-01,-0.5456018281111631
2016-12-02,0.2768082885058293
2016-12-05,0.008179308473741372
2016-12-06,0.19848265045246302
2016-12-07,0.4962349884740252
2016-12-08,-0.16724142449320384
2016-12-09,0.35071122280412187
2016-12-12,0.589060215079354
2016-12-13,0.09589594084701392
2016-12-14,0.008774617387727248
2016-12-15,-0.4398632241822252
2016-12-16,0.2122009346698673
2016-12-19,0.5178501378981231
2016-12-20,-0.008220310124665254
2016-12-21,-0.2096078561520543
2016-12-22,0.3855376735999417
2016-12-23,0.5371247308987516
2016-12-26,-0.001371557692231293
2016-12-27,-0.17019568364065435
2016-12-28,0.05544955418534172
2016-12-29,0.9677896435989897
2016-12-30,0.5629404159513389
2017-01-02,-0.001392350614345377
2017-01-03,-0.8261179188355691
2017-01-04,-0.6193381588235342
2017-01-05,0.5835602201270086
2017-01-06,-0.2078810910137344
2017-01-09,-0.17080500412429964
2017-01-10,-0.39562056616309305
2017-01-11,1.1303816772421564
2017-01-12,-0.6369566509468892
2017-01-13,0.10534614422419218
2017-01-16,-0.001385903298281276
2017-01-17,0.6347493224684577
2017-01-18,0.1366135066109927
2017-01-19,-0.21468215814990851
2017-01-20,0.13676847761386815
2017-01-23,0.1107573121269234
2017-01-24,-0.2289888641985976
2017-01-25,-0.1968619525794898
2017-01-26,0.24628265200237945
2017-01-27,0.18413674184808945
2017-01-30,0.21253269329195926
2017-01-31,0.12620909682671927
2017-02-01,-0.3632886187291487
2017-02-02,0.599792090585998
2017-02-03,0.20359073856054988
2017-02-06,0.30317718481582984
2017-02-07,0.4600161921781538
2017-02-08,-0.055325436920387244
2017-02-09,-0.12808614938699425
2017-02-10,0.21139472174645035
2017-02-13,0.05087736360701803
2017-02-14,-0.4538744819233236
2017-02-15,-0.12075945671108372
2017-02-16,0.4401865368022844
2017-02-17,0.268682488823246
2017-02-20,-0.001425160587106156
2017-02-21,-0.2193736903711794
2017-02-22,0.5366623038763196
2017-02-23,0.4418204785229427
2017-02-24,0.26939179566586563
2017-02-27,-0.1705917663674908
2017-02-28,-0.3671100292327384
2017-03-01,-0.3379231632666577
2017-03-02,0.20108651432834235
2017-03-03,-0.12214384902241265
2017-03-06,-0.1445139367621781
2017-03-07,0.1940660586864934
2017-03-08,-0.15448946108074507
2017-03-09,-0.0350189148808913
2017-03-10,0.045157313097092214
2017-03-13,0.2431307254592718
2017-03-14,0.37141343818053324
2017-03-15,-0.01893895793104315
2017-03-16,-0.06819586128463993
2017-03-17,0.9920635810442622
2017-03-20,-0.1556979439443631
2017-03-21,0.42407193624771417
2017-03-22,-0.3134175309388642
2017-03-23,0.20376275935287988
2017-03-24,0.12027628675101061
2017-03-27,-0.03225838812118259
2017-03-28,-0.32739283317130896
2017-03-29,-0.04877305338641801
2017-03-30,0.23209227296095547
2017-03-31,0.06351145036438934
2017-04-03,0.07165862717058977
2017-04-04,-0.12083938603039662
2017-04-05,0.4417117335175301
2017-04-06,-0.17292999186147257
2017-04-07,0.12633036278163742
2017-04-10,-0.4283940082496696
2017-04-11,0.1277106601075877
2017-04-12,0.8125980018202312
2017-04-13,0.08236481079817867
2017-04-14,-0.001936045980880419
2017-04-17,0.5710580031990334
2017-04-18,-0.09415196773404767
2017-04-19,0.3519181526606799
2017-04-20,0.04249707111013352
2017-04-21,0.2675470212944423
2017-04-24,-0.227525351836017
2017-04-25,-0.1447720453141488
2017-04-26,-0.13842749640843513
2017-04-27,0.08795444858405176
2017-04-28,0.3780245543531453
2017-05-01,-0.16961833784578967
2017-05-02,0.48656726516591337
2017-05-03,-0.0015262969478344029
2017-05-04,0.27456392645418676
2017-05-05,-0.36795088242917473
2017-05-08,0.02769654055635506
2017-05-09,-0.18209829944897754
2017-05-10,-0.21789207263296986
2017-05-11,0.012134928337849174
2017-05-12,0.05026697332288753
2017-05-15,-0.07269637719882698
2017-05-16,0.029201122497167505
2017-05-17,0.40541683077939233
2017-05-18,0.08377949336855343
2017-05-19,-0.2009235312070889
2017-05-22,0.2500635658523616
2017-05-23,0.15301015732923717
2017-05-24,0.29134616776968997
2017-05-25,0.7015518532254058
2017-05-26,0.07382382868370749
2017-05-29,-0.0020390301959658363
2017-05-30,0.21427590089324938
2017-05-31,0.4963522861425628
2017-06-01,-0.44772611214032576
2017-06-02,0.8413261535628846
2017-06-05,-0.06714596263265517
2017-06-06,-0.3409823040970996
2017-06-07,0.4874219327249685
2017-06-08,-0.38617919191880734
2017-06-09,-0.07029368985032583
2017-06-12,-0.11881710861657226
2017-06-13,0.03060892897309024
2017-06-14,0.3164809846659508
2017-06-15,0.5814850419769927
2017-06-16,-0.3545237170921062
2017-06-19,-0.32258706719322205
2017-06-20,0.28877340767954535
2017-06-21,0.07314379751873339
2017-06-22,-0.23083138125586125
2017-06-23,0.023263514067154458
2017-06-26,-0.2099915842511962
2017-06-27,-0.1695749938663958
2017-06-28,-0.16678802539565182
2017-06-29,-0.13271667262918452
2017-06-30,0.21904327826768044
2017-07-03,-0.21964203611089414
2017-07-04,-0.002443351795778684
2017-07-05,-0.015554929681047082
2017-07-06,0.1454731161484463
2017-07-07,0.22010601291581527
2017-07-10,-0.2952576778426619
2017-07-11,-0.3575013915769798
2017-07-12,0.24529283052667308
2017-07-13,-0.5980534393639466
2017-07-14,0.22369359757734344
2017-07-17,0.046416916659965855
2017-07-18,0.30721309134161046
2017-07-19,-0.29391494229903153
2017-07-20,0.23937514303725202
2017-07-21,0.43809418299694786
2017-07-24,-0.0919070718018381
2017-07-25,-0.48859934781274533
2017-07-26,0.4132535401225399
2017-07-27,-0.1092445461077248
2017-07-28,0.06407248133589873
2017-07-31,0.32252160026914994
2017-08-01,0.35950225417031034
2017-08-02,0.006269754868713277
2017-08-03,0.27915013827882174
2017-08-04,-0.3982996281586627
2017-08-07,-0.019991097475670964
2017-08-08,-0.04624363558017714
2017-08-09,-0.05525648217140774
2017-08-10,0.3736677994188568
2017-08-11,-0.4124191005301714
2017-08-14,0.7208255146743843
2017-08-15,-0.13352485297137534
2017-08-16,0.19585723587067122
2017-08-17,-0.08236189048732633
2017-08-18,0.06058035519749533
2017-08-21,0.18159233314529777
2017-08-22,-0.18895167923129952
2017-08-23,-0.21207937103694846
2017-08-24,-0.19422889960758896
2017-08-25,0.052689894820572056
2017-08-28,-0.2470223145073538
2017-08-29,0.01944486381941034
2017-08-30,0.08565229273958348
2017-08-31,-0.4244224659876443
2017-09-01,-0.01345816926372584
2017-09-04,-0.002399404749829311
2017-09-05,0.1266711476967277
2017-09-06,-0.26295066715057824
2017-09-07,-0.056282397514958796
2017-09-08,0.4497382224604338
2017-09-11,-0.07311311901757042
2017-09-12,-0.06921060132750037
2017-09-13,-0.15215058060921063
2017-09-14,0.1554380488739058
2017-09-15,-0.19627793361195908
2017-09-18,-0.11871919303177408
2017-09-19,-0.09483027284468133
2017-09-20,-0.08612992942982005
2017-09-21,-0.043508384338045984
2017-09-22,0.455702217520783
2017-09-25,-0.4760109207533658
2017-09-26,0.2805023904227049
2017-09-27,-0.23530085168130874
2017-09-28,0.4109917895211778
2017-09-29,-0.18067063659380633
2017-10-02,-0.16873517307260572
2017-10-03,-0.1987133553812677
2017-10-04,0.17117040857054616
2017-10-05,0.07181295036278436
2017-10-06,0.29184266186978586
2017-10-09,0.21768778626755697
2017-10-10,0.11867566268117874
2017-10-11,0.4463379816453683
2017-10-12,-0.2687950191800789
2017-10-13,0.33496683249582193
2017-10-16,-0.13567863715752987
2017-10-17,-0.10243719920177852
2017-10-18,-0.07705487700754748
2017-10-19,0.17026638328242205
2017-10-20,-0.27802050247494914
2017-10-23,0.10712872714991938
2017-10-24,-0.34204936810769265
2017-10-25,-0.0095623633567636
2017-10-26,0.08750629388463421
2017-10-27,0.25664720547528463
2017-10-30,-0.4503357833441397
2017-10-31,0.05197354786971816
2017-11-01,-0.1393799806569076
2017-11-02,0.3409135488465158
2017-11-03,-0.38096139141529484
2017-11-06,-0.8043513433386357
2017-11-07,0.15461175143051828
2017-11-08,1.0218166330600995
2017-11-09,-0.05103873442206073
2017-11-10,-0.13477973127181414
2017-11-13,0.4034761224644111
2017-11-14,0.5703794069625264
2017-11-15,-0.24548787136712555
2017-11-16,0.9880947738087564
2017-11-17,-0.42542556404864373
2017-11-20,0.1752893204705358
2017-11-21,-0.0307768459405812
2017-11-22,0.0018959919356636551
2017-11-23,-0.002681624072260782
2017-11-24,0.3071776259058068
2017-11-27,0.5108319154194708
2017-11-28,-0.05960387663263345
2017-11-29,-0.12124683547322021
2017-11-30,-0.07768929469165149
2017-12-01,-0.008225841843176181
2017-12-04,0.09069373977427216
2017-12-05,-0.16178740087795404
2017-12-06,0.2344304162933877
2017-12-07,-0.11437381778514417
2017-12-08,-0.07746915404818594
2017-12-11,-0.4651362440399219
2017-12-12,0.16848173849096584
2017-12-13,0.33663155394964356
2017-12-14,0.34468171551369015
2017-12-15,0.17795335306360474
2017-12-18,-0.12779596751308167
2017-12-19,-0.30110328682338006
2017-12-20,-0.10933748832239473
2017-12-21,-0.15017408079532732
2017-12-22,0.1209154914601832
2017-12-25,-0.0029447412191519837
2017-12-26,-0.043830016039865846
2017-12-27,0.011871637226158763
2017-12-28,0.14074269889317795
2017-12-29,0.395787441349449
2018-01-01,-0.0032242911868335567
2018-01-02,-0.9378228322558569
2018-01-03,0.10450152781722587
2018-01-04,0.04270617486699233
2018-01-05,0.29961937248724924
2018-01-08,0.10431072701596403
2018-01-09,-0.2892426100520858
2018-01-10,-0.297687200110427
2018-01-11,-0.27102364636348436
2018-01-12,-0.032807392429178746
2018-01-15,-0.003195076548515959
2018-01-16,0.7937032459057353
2018-01-17,-0.06542806319018338
2018-01-18,-0.07552119536329979
2018-01-19,0.2628299967279504
2018-01-22,-0.23653214899676764
2018-01-23,0.14336511587312006
2018-01-24,0.15269041857695476
2018-01-25,0.15921982181765204
2018-01-26,0.05829121365508545
2018-01-29,-0.4200725372917948
2018-01-30,0.18044093363597377
2018-01-31,0.29240475464042137
2018-02-01,-0.2019519650026657
2018-02-02,-0.2524746441304176
2018-02-05,-0.87838405976342
2018-02-06,-0.6020896900580961
2018-02-07,0.22962386689931738
2018-02-08,-0.14031005881294922
2018-02-09,0.17065439429026125
2018-02-12,-0.05845224319464232
2018-02-13,0.2412419729106024
2018-02-14,-0.2859885536804536
2018-02-15,0.33317013640348714
2018-02-16,0.14206689697434352
2018-02-19,-0.003397745355488186
2018-02-20,-0.6965350936854823
2018-02-21,0.046791345957433284
2018-02-22,0.029038039796938083
2018-02-23,0.2637431564784984
2018-02-26,-0.13570447271684136
2018-02-27,-0.19632270145362485
2018-02-28,0.028812546173499695
2018-03-01,0.29949442536457654
2018-03-02,-0.36487184461932637
2018-03-05,0.036686058411161585
2018-03-06,-0.34555146386082664
2018-03-07,0.07804896767559202
2018-03-08,0.3014580931372711
2018-03-09,-0.12273218457492853
2018-03-12,0.25730357732787795
2018-03-13,0.020497326699361062
2018-03-14,0.5900787514069343
2018-03-15,0.5667990308760551
2018-03-16,0.10780544312600682
2018-03-19,0.3317169796870135
2018-03-20,-0.21159870826167357
2018-03-21,-0.6572430683715187
2018-03-22,0.5261356299336977
2018-03-23,0.07234019488440427
2018-03-26,-0.09103275459137368
2018-03-27,0.7881233815317369
2018-03-28,0.41555108802554896
2018-03-29,-0.12142300175763199
2018-03-30,-0.004103866526726202
2018-04-02,0.33080285612680455
2018-04-03,-0.39098908137225763
2018-04-04,-0.24857634757583152
2018-04-05,-0.06102357982871573
2018-04-06,0.4847441313137882
2018-04-09,0.08726432309362551
2018-04-10,-0.7673348344468871
2018-04-11,-0.20804091797640678
2018-04-12,-0.698701683633576
2018-04-13,0.35113891371668926
2018-04-16,0.27204655793500604
2018-04-17,0.1813908159934216
2018-04-18,-0.5450356015947754
2018-04-19,0.36406547419619156
2018-04-20,0.035016237090625214
2018-04-23,0.06801963583655346
2018-04-24,0.3367098051212911
2018-04-25,-0.21922442121945898
2018-04-26,-0.20758472413336093
2018-04-27,0.5237684032993956
2018-04-30,0.4036470432389637
2018-05-01,0.08885691785761252
2018-05-02,-0.31227815943536064
2018-05-03,0.324930235774947
2018-05-04,0.05850987990976996
2018-05-07,-0.07721751767238334
2018-05-08,0.028176296629411717
2018-05-09,-0.7631505529643291
2018-05-10,0.4003332738093532
2018-05-11,-0.13504940433295645
2018-05-14,-0.7647776688024625
2018-05-15,-0.239989823959376
2018-05-16,-0.33476539286458096
2018-05-17,0.1714552928192769
2018-05-18,0.3137912003466944
2018-05-21,0.007738499360748432
2018-05-22,0.003106829054132292
2018-05-23,0.7887546371125862
2018-05-24,0.35700152876519625
2018-05-25,0.5459696853498152
2018-05-28,-0.004738547097836646
2018-05-29,-0.07583043062885814
2018-05-30,-0.3158212142633437
2018-05-31,0.5558650825985386
2018-06-01,0.08592809214081988
2018-06-04,0.1964970291685749
2018-06-05,-0.16997436488284187
2018-06-06,-0.710788152685475
2018-06-07,0.36480129717298837
2018-06-08,-0.07932022167299554
2018-06-11,0.03011078573944159
2018-06-12,-0.23157522619741494
2018-06-13,0.0016886973867049
2018-06-14,0.28391488788698227
2018-06-15,0.4166228559387048
2018-06-18,-0.1882745675252593
2018-06-19,-0.010565951331884765
2018-06-20,0.16102157278487647
2018-06-21,0.6332667300248801
2018-06-22,0.29172701781404675
2018-06-25,0.9851072129872133
2018-06-26,-0.0631267722132969
2018-06-27,-0.27240501250177507
2018-06-28,0.3488936860703412
2018-06-29,0.30603010693089483
2018-07-02,-0.015918563583242402
2018-07-03,0.5009388802751913
2018-07-04,-0.0048986871775698925
2018-07-05,-0.0973720518682598
2018-07-06,-0.27528576431034224
2018-07-09,-0.3113672965797909
2018-07-10,-0.5030394520535586
2018-07-11,0.4043137752877056
2018-07-12,-0.17952394047667805
2018-07-13,-0.07449643434200379
2018-07-16,0.5701083807511
2018-07-17,-0.5028368007755241
2018-07-18,-0.0030870594738333186
2018-07-19,0.305057244207238
2018-07-20,0.3597302101396587
2018-07-23,-0.029503417806359847
2018-07-24,-0.040231521791316144
2018-07-25,0.2903927386770647
2018-07-26,-0.10647596941016765
2018-07-27,-0.19998626902268243
2018-07-30,-0.3637838789807964
2018-07-31,-0.08718683043739459
2018-08-01,0.4646472367089282
2018-08-02,-0.017219174452547066
2018-08-03,0.06780307281619975
2018-08-06,-0.03621085974776692
2018-08-07,-0.6168335088795078
2018-08-08,0.086706900194054
2018-08-09,0.185455543494638
2018-08-10,-0.07291840810580423
2018-08-13,0.12629728144419214
2018-08-14,-0.11753543440195724
2018-08-15,0.5080811733126572
2018-08-16,-0.06962624742522242
2018-08-17,0.09725501829332954
2018-08-20,-0.11641369759726307
2018-08-21,-0.7233099498155785
2018-08-22,-0.1785434736451488
2018-08-23,0.09732591427272709
2018-08-24,0.12170792096351161
2018-08-27,-0.9297234455200821
2018-08-28,-0.08789425649594788
2018-08-29,-0.33127485647573135
2018-08-30,0.26675628793674017
2018-08-31,0.060474828183185905
2018-09-03,-0.00535997430209689
2018-09-04,-0.011926444886666984
2018-09-05,0.24329122409349774
2018-09-06,0.9212225857454286
2018-09-07,-0.2983801815247173
2018-09-10,-0.5987937320053129
2018-09-11,-0.373380908360659
2018-09-12,0.6767328050252178
2018-09-13,0.20540242080014176
2018-09-14,-0.5375305846980339
2018-09-17,0.48221632171690165
2018-09-18,-0.4291773956548102
2018-09-19,-0.6026924687321044
2018-09-20,0.18528000953221443
2018-09-21,0.1227545694673633
2018-09-24,-0.7864373687552878
2018-09-25,-0.003763877316316643
2018-09-26,-0.07697159046547772
2018-09-27,0.03114817206749125
2018-09-28,0.2579627665023564
2018-10-01,-0.06478197526525913
2018-10-02,0.3227840184411422
2018-10-03,-0.4154010697623858
2018-10-04,0.4064763816314782
2018-10-05,0.49930104330269187
2018-10-08,0.3170093435182933
2018-10-09,0.1563136081309769
2018-10-10,0.4929897860409694
2018-10-11,-0.4220482565186736
2018-10-12,-0.4698649516701057
2018-10-15,0.10941717712777264
2018-10-16,-0.01638436615060268
2018-10-17,-0.04005335646595722
2018-10-18,0.49278576918028555
2018-10-19,0.5109802879783338
2018-10-22,-0.3376268837182579
2018-10-23,0.21604206378807272
2018-10-24,1.2321170902826761
2018-10-25,-0.8779771970167718
2018-10-26,-0.19281747795607662
2018-10-29,0.9476419695742666
2018-10-30,-0.19809055198924289
2018-10-31,-0.6713298266570722
2018-11-01,-1.3868999373394715
2018-11-02,-0.5873164282229552
2018-11-05,0.1916323830492647
2018-11-06,0.5632990763930611
2018-11-07,-0.3621307619790225
2018-11-08,0.7311379892485795
2018-11-09,0.8650493036094997
2018-11-12,0.7765670812308939
2018-11-13,-0.015099653564592747
2018-11-14,-0.4435993830130985
2018-11-15,-0.8803576241435972
2018-11-16,0.04434559374176742
2018-11-19,1.029377296333866
2018-11-20,-0.24432836037747352
2018-11-21,-0.3494247782442617
2018-11-22,-0.005981317286257647
2018-11-23,0.19836491819901622
2018-11-26,-0.8846490430676417
2018-11-27,0.4133595677152011
2018-11-28,-0.09031096572073173
2018-11-29,0.36194430842942055
2018-11-30,-0.03296119221391494
2018-12-03,-0.43183817760087273
2018-12-04,0.9912612221459937
2018-12-05,-0.006139698940358502
2018-12-06,0.09325973099433969
2018-12-07,0.9797674308956065
2018-12-10,-0.42938340444993295
2018-12-11,-0.21029996687157115
2018-12-12,-0.3784958038979983
2018-12-13,0.5454887687201371
2018-12-14,0.26143601519384985
2018-12-17,-0.6490113995979903
2018-12-18,0.038522065336271956
2018-12-19,-0.31786720041435346
2018-12-20,0.09641326405587683
2018-12-21,0.014009311597286371
2018-12-24,-0.9933113386261223
2018-12-25,-0.00610903707288411
2018-12-26,-0.8366650894652029
2018-12-27,-0.18190915197174456
2018-12-28,1.2929194214554527
2018-12-31,0.14870945728112117
2019-01-01,-0.006178127023645426
2019-01-02,-0.33306704578499396
2019-01-03,1.2194223098049728
2019-01-04,-1.1248616093868764
2019-01-07,-1.0839931194531303
2019-01-08,0.3062751327893258
2019-01-09,-0.8976842382032786
2019-01-10,-0.7412061242446059
2019-01-11,0.2686151902741484
2019-01-14,0.29904843795892416
2019-01-15,0.3682357595220165
2019-01-16,0.5074782311522053
2019-01-17,-0.504325815867735
2019-01-18,-0.710123637670231
2019-01-21,-0.006092687367141174
2019-01-22,1.2085288053002343
2019-01-23,1.308755327038913
2019-01-24,-0.6865331515763655
2019-01-25,-0.7552337878709727
2019-01-28,1.1748604616005793
2019-01-29,0.18239530616121089
2019-01-30,-0.48501978777664123
2019-01-31,0.0519330431122759
2019-02-01,-0.23919848101704114
2019-02-04,0.018239964274476942
2019-02-05,-0.05680491004792039
2019-02-06,0.12524698542901602
2019-02-07,1.2990490770116725
2019-02-08,0.04181821864146402
2019-02-11,-0.348869922773082
2019-02-12,-0.8332773806942088
2019-02-13,-0.11333306679322684
2019-02-14,-0.5105606999682683
2019-02-15,-0.015157543301891091
2019-02-18,-0.006069624938832897
2019-02-19,0.8673000316673053
2019-02-20,-1.1065589312582387
2019-02-21,0.7794344516754861
2019-02-22,-0.03172598579686573
2019-02-25,-0.684573456275383
2019-02-26,0.38618590811777237
2019-02-27,-0.32601466304648696
2019-02-28,0.7527844437507295
